Retailer,Category,Item,Price (VND),7 ngày change,1 tháng change,6 tháng change,1 năm change,Product URL
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Sandisk WD Black SN7100 500GB M.2 PCIe Gen4 x4 (Đọc 6800MB/s - Ghi 5800MB/s),3.200.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-wd-black-sn7100-500gb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Biwin Black Opal NV3500 1TB M.2 2280 PCIe 3.0x4 (Đọc: 3500MB/s - Ghi: 3000MB/s),4.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-biwin-black-opal-nv3500-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Biwin Black Opal NV3500 512GB M.2 2280 PCIe 3.0x4 (Đọc: 3500MB/s - Ghi: 2500MB/s),3.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-biwin-black-opal-nv3500-512gb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Lexar NQ710 500GB M.2 PCIe Gen4 x4 (Đọc 4400MB/s - Ghi 1700MB/s),3.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-lexar-nq710-500gb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Sandisk WD Black SN850X 8TB M.2 PCIe Gen4 x4 (Đọc 7200MB/s - Ghi 6600MB/s),50.000.000,,,,,https://hoanghapc.vn/o-cung-ssd-sandisk-wd-black-sn850x-8tb-m-2-pcie-gen4-x4
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD MSI Spatium M480 Pro 1TB M.2 PCIe Gen4 x4 (Đọc 7400MB/s - Ghi 6000MB/s),5.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-msi-spatium-m480-pro-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Samsung 9100 Pro 2TB M.2 PCIe Gen5 x4 (Đọc 14700MB/s - Ghi 13400MB/s),22.000.000,,,,,https://hoanghapc.vn/o-cung-ssd-samsung-9100-pro-2tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Kioxia Exceria Plus G3 1TB M.2 PCIe Gen4 x4 (Đọc 5000MB/s - Ghi 3900MB/s),4.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-kioxia-exceria-plus-g3-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Kioxia Exceria Plus G4 1TB M.2 PCIe Gen5 x4 (Đọc 10000MB/s - Ghi 7900MB/s),5.500.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-gen-5-kioxia-exceria-plus-g4-1tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Kioxia Exceria Plus G4 2TB M.2 PCIe Gen5 x4 (Đọc 10000MB/s - Ghi 8200 MB/s),10.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-gen-5-kioxia-exceria-plus-g4-2tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD Lexar NM710 2TB M.2 PCIe Gen4 x4 (Đọc 4850MB/s - Ghi 4500MB/s) - TRAY,5.500.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-lexar-nm710-2tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD MSI Spatium M480 Pro 4TB M.2 PCIe Gen4 x4 (Đọc 7400MB/s - Ghi 7000MB/s),18.000.000,+0%,,,,https://hoanghapc.vn/o-cung-ssd-msi-spatium-m480-pro-4tb
Hoàng Hà PC (Hà Nội),SSD,Ổ cứng SSD MSI Spatium M480 Pro 2TB M.2 PCIe Gen4 x4 (Đọc 7400MB/s - Ghi 7000MB/s),8.000.000,,,,,https://hoanghapc.vn/o-cung-ssd-msi-spatium-m480-pro-2tb
Hoàng Hà PC (Hà Nội),Laptop,Laptop MSI Vector 16 HX AI A2XWIG 062VN (Ultra 9 275HX | 16GB | 1TB | RTX 5080 | 16 inch QHD + 240Hz | Win 11 | Xám),85.000.000,+0%,,,,https://hoanghapc.vn/laptop-msi-vector-16-hx-ai-a2xwig-062vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell 14 DC14250 C7U161W11SLU (Intel Core 7 150U | 16GB | 1TB | 14 inch FHD+ | Win 11 | Office),26.590.000,+0%,,,,https://hoanghapc.vn/laptop-dell-14-dc14250-c7u161w11slu
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell 16 DC16250 C7U161W11BLU (Intel Core 7 150U | 16GB | 1TB | 16 inch FHD+ Touch | Win 11 | Office),32.000.000,+0%,,,,https://hoanghapc.vn/laptop-dell-16-dc16250-c7u161w11blu
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell 15 DC15250 i7U161W11SLU (Intel Core i7-1355U | 16GB | 1TB | 15.6 inch FHD | Win 11 | Office),24.990.000,+0%,,,,https://hoanghapc.vn/laptop-dell-15-dc15250-i7u161w11slu
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell Inspiron 14 5440 71034769 (Intel Core 5-120U | 16GB | 1TB | Intel Iris Xe | 14 inch FHD+ | Win 11 | Office),24.000.000,+0%,,,,https://hoanghapc.vn/laptop-dell-inspiron-14-5440-71034769
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell Inspiron 14 5440 7FN5J (Intel Core 7-150U | 16GB | 1TB | 14 inch FHD+ | Win 11 | Office),26.990.000,+0%,,,,https://hoanghapc.vn/laptop-dell-inspiron-14-5440-7fn5j
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell Inspiron 14 5440 N4I7204W1 (Intel Core 7-150U | 16GB | 512GB | 14 inch FHD+ | Win 11 | Office),26.490.000,+0%,,,,https://hoanghapc.vn/laptop-dell-inspiron-14-5440-n4i7204w1
Hoàng Hà PC (Hà Nội),Laptop,Laptop Dell Inspiron 14 5440 N4I5211W1 (Intel Core 5-120U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD+ | Win 11 | Office),22.990.000,+0%,,,,https://hoanghapc.vn/laptop-dell-inspiron-14-5440-n4i5211w1
Hoàng Hà PC (Hà Nội),Laptop,Laptop MSI Raider 16 Max HX B2W-095VN (Core Ultra 9 290HX Plus | RAM DDR5 64GB | SSD 2TB | RTX 5080 16G | 16 inch QHD_OLED 240Hz | Win 11 | Black),150.000.000,+0%,,,,https://hoanghapc.vn/laptop-msi-raider-16-max-hx-b2w-095vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming MSI Cyborg 15 AI A1VEK-245VN (Core Ultra 5 135H | RAM 16G | SSD 512GB | RTX 4050 6G | 15.6 inch FHD 144Hz),27.000.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-msi-cyborg-15-ai-a1vek-245vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming MSI Katana 15 B13UDXK 2269VN (Core i7 13620H | RAM 8G | SSD 1TB | RTX 3050 6G | 15.6 FHD 144Hz),27.000.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-msi-katana-15-b13udxk-2269vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming Gigabyte A16 CMHI2VN893SH (Core i7 13620H | RAM 16G | SSD 512GB | RTX 4050 6G | 16 inch FHD+ 165Hz),29.990.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-gigabyte-a16-cmhi2vn893sh
Hoàng Hà PC (Hà Nội),Laptop,Laptop MSI Titan 18 HX AI A2XWIG 090VN (Intel Core Ultra 9 285HX | RTX 5080 | 18 inch UHD+ | 64GB | 6TB | Win 11 | Đen),160.000.000,+0%,,,,https://hoanghapc.vn/laptop-msi-titan-18-hx-ai-a2xwig-090vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop MSI Titan 18 HX AI A2XWJG 035VN (Intel Core Ultra 9 285HX | RTX 5090 24GB | 96GB | 6TB | 18 inch UHD+ IPS | Win 11 | Đen),190.000.000,+0%,,,,https://hoanghapc.vn/laptop-msi-titan-18-hx-ai-a2xwjg-035vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming MSI Katana 15 HX B14WEK 295VN (Core i9-14900HX | RAM 16G | SSD 512GB | RTX 5050 8G | 15.6 2K 165Hz),39.990.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-msi-katana-15-hx-b14wek-295vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming MSI Katana 15 HX B14WFK 294VN (Core i9-14900HX | RAM 16G | SSD 512GB | RTX 5060 8G | 15.6 2K 165Hz),46.990.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-msi-katana-15-hx-b14wfk-294vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming MSI Katana 15 HX B14WGK 023VN (Core i7-14650HX | RAM 16G | SSD 1TB | RTX 5070 8G | 15.6 2K 165Hz),48.890.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-msi-katana-15-hx-b14wgk-023vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming MSI Katana 15 HX B14WGK 022VN (Core i9-14900HX | RAM 32G | SSD 1TB | RTX 5070 8G | 15.6 2K 165Hz),59.990.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-msi-katana-15-hx-b14wgk-022vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop MSI Vector 16 HX AI A2XWHG 010VN (Ultra 7 255HX | 16GB | 512GB | RTX 5070 Ti | 16 inch QHD + 240Hz | Win 11 | Xám),66.990.000,+0%,,,,https://hoanghapc.vn/laptop-msi-vector-16-hx-ai-a2xwhg-010vn
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming Gigabyte A16 CMHH2VN893SH (Core i5 13420H | RAM 16G | SSD 512GB | RTX 4050 6G | 16 inch FHD+ 165Hz),27.990.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-gigabyte-a16-cmhh2vn893sh
Hoàng Hà PC (Hà Nội),Laptop,Laptop Gaming Gigabyte Aorus Master 16 BYH-C5VNE64SH (Core Ultra 9 275HX | RAM 32G | SSD 1TB | RTX 5080 16G | 16 OLED 2.5K 240Hz),110.000.000,+0%,,,,https://hoanghapc.vn/laptop-gaming-gigabyte-aorus-master-16-byh-c5vne64sh
Hoàng Hà PC (Hà Nội),HDD,Ổ cứng HDD Western Digital Ultrastar DC HA340 12TB (3.5 Inch/ SATA 3/ 7200RPM/ 512MB Cache),22.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-western-digital-ultrastar-dc-ha340-12tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Western Digital Ultrastar DC HA340 4TB (3.5 inch, SATA 6Gb/s, 256MB Cache,7200RPM)",8.500.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-western-digital-ultrastar-dc-ha340-4tb
Hoàng Hà PC (Hà Nội),HDD,Ổ cứng HDD Western Digital Ultrastar DC HC570 22TB (3.5 Inch/ SATA 3/ 7200RPM/ 512MB Cache),35.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-western-digital-ultrastar-hc570-22tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate IronWolf Pro 24TB (3.5 inch, SATA3, 512MB Cache, 7200RPM)",34.990.000,+0%,,,,https://hoanghapc.vn/o-cu-ng-hdd-seagate-ironwolf-pro-24tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate IronWolf Pro 32TB (3.5 inch, SATA3, 512MB Cache, 7200RPM)",50.000.000,+0%,,,,https://hoanghapc.vn/o-cu-ng-hdd-seagate-ironwolf-pro-32tb
Hoàng Hà PC (Hà Nội),HDD,Ổ cứng HDD Western Digital Ultrastar DC HC555 18TB (3.5 Inch/ SATA 3/ 7200RPM/ 512MB Cache),30.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-western-digital-ultrastar-hc555-18tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD WD Red Pro 16TB (3.5 inch, SATA3 6Gb/s, 512MB Cache, 7200RPM, WD161KFGX)",24.500.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-wd-red-pro-16tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Exos X24 20TB (3.5 inch, SATA3, 512MB Cache, 7200RPM)",32.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-seagate-exos-x24-20tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Western Enterprise Ultrastar DC HC330 10TB (3.5 inch, Sata3 6Gb/s, 256MB Cache, 7200rpm)",17.000.000,+0%,,,,https://hoanghapc.vn/o-cung-western-enterprise-ultrastar-dc-hc330-10tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Western Digital Ultrastar DC HC520 12TB (3.5 inch, SATA 6Gb/s, 256MB Cache, 7200RPM)",20.000.000,+0%,,,,https://hoanghapc.vn/o-cung-western-enterprise-ultrastar-dc-hc520-12tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Western Digital Red Plus 4TB (3.5 inch, SATA3, 128MB Cache, 5400rpm) - WD40EFZZ",7.000.000,+0%,,,,https://hoanghapc.vn/o-cu-ng-hdd-western-digital-red-plus-4tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Western Digital Caviar Blue 2TB (WD20EZBX) (3.5 inch, Sata3 6Gb/s, 256MB Cache, 7200rpm)",4.000.000,+0%,,,,https://hoanghapc.vn/hdd-western-caviar-blue-2tb
Hoàng Hà PC (Hà Nội),HDD,Ổ cứng HDD Western Digital Blue 4TB (3.5 Inch/ SATA 3/ 5400 RPM/ 256MB Cache),6.000.000,+20%,,,,https://hoanghapc.vn/o-cung-hdd-western-digital-blue-4tb
Hoàng Hà PC (Hà Nội),HDD,Ổ cứng HDD Western Digital Ultrastar DC HC555 20TB (3.5 Inch/ SATA 3/ 7200RPM/ 512MB Cache),35.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-western-digital-ultrastar-hc555-20tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Exos 7E10 10TB (3.5 inch, SATA3, 256MB Cache, 7200RPM)",17.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-seagate-enterprise-exos-7e10-10tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Barracuda 4TB (3.5 inch, SATA3 6Gb/s, 256MB Cache, 5400rpm)",6.000.000,+20%,,,,https://hoanghapc.vn/o-cung-seagate-barracuda-4tb-64mb-cache
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Seagate Barracuda 2TB (3.5 inch, Sata3 6Gb/s, 256MB Cache, 7200rpm)",4.000.000,+0%,,,,https://hoanghapc.vn/hdd-seagate-barracuda-2tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ Cứng HDD Seagate Ironwolf 8TB (3.5 inch, Sata3 6Gb/s, 256MB Cache, 7200rpm)",12.000.000,+0%,,,,https://hoanghapc.vn/seagate-ironwolf-nas-8tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Ironwolf 10TB (3.5 inch, SATA3 6Gb/s, 256MB Cache, 7200rpm)",16.000.000,+0%,,,,https://hoanghapc.vn/o-cung-seagate-ironwolf-10tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Ironwolf Pro 12TB (3.5 inch, 7200 RPM, Cache 256MB, ST12000NT001)",20.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-seagate-ironwolf-pro-12tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Ironwolf Pro 8TB (3.5 inch, 256MB Cache, 7200RPM, ST8000NT001)",15.000.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-seagate-ironwolf-pro-8tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Ironwolf Pro 4TB (3.5 inch, 7200 RPM, Cache 256MB, ST4000NT001)",8.500.000,+0%,,,,https://hoanghapc.vn/o-cung-hdd-seagate-ironwolf-pro-4tb-7200rpm
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate IronWolf Pro 20TB (3.5 inch, 7200RPM, SATA3, 256MB Cache)",32.000.000,+0%,,,,https://hoanghapc.vn/o-cu-ng-hdd-seagate-ironwolf-pro-20tb
Hoàng Hà PC (Hà Nội),HDD,"Ổ cứng HDD Seagate Ironwolf Pro 10TB (3.5 inch, 7200 RPM, Cache 256MB, ST10000NT001)",17.000.000,+0%,,,,https://hoanghapc.vn/o-cu-ng-hdd-seagate-ironwolf-pro-10tb
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA COLORFUL iGAME GEFORCE RTX 5080 ULTRA W OC 16GB-V (GDDR7, 256-bit, HDMI +DP, 1x16-pin)",40.000.000,+0%,,,,https://hoanghapc.vn/vga-colorful-igame-geforce-rtx-5080-ultra-w-oc-16gb-v
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA COLORFUL iGAME GEFORCE RTX 5080 NEPTUNE OC 16GB-V (GDDR7, 256-bit, HDMI +DP, 1x16-pin)",48.000.000,+0%,,,,https://hoanghapc.vn/vga-colorful-igame-geforce-rtx-5080-neptune-oc-16gb-v
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA COLORFUL iGAME GEFORCE RTX 5070 Ti ULTRA W OC 16GB-V (GDDR7, 256-bit, HDMI +DP, 1x16-pin)",35.000.000,+9.4%,,,,https://hoanghapc.vn/vga-colorful-igame-geforce-rtx-5070-ti-ultra-w-oc-16gb-v
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA COLORFUL GEFORCE RTX 5060 Ti ULTRA W DUO OC 16GB-V (GDDR7, 128-bit, HDMI +DP, 1x8-pin)",19.000.000,+11.8%,,,,https://hoanghapc.vn/vga-colorful-rtx-5060-ti-ultra-w-duo-oc-16gb-v
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA GIGABYTE AORUS GEFORCE RTX 5090 INFINITY 32G (GDDR7, 512-bit, HDMI +DP, 1x16-pin)",200.000.000,+0%,,,,https://hoanghapc.vn/vga-gigabyte-aorus-geforce-rtx-5090-infinity-32g
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA GIGABYTE AORUS GEFORCE RTX 5090 MASTER 32G (GDDR7, 512-bit, HDMI +DP, 1x16-pin)",150.000.000,,,,,https://hoanghapc.vn/vga-gigabyte-aorus-geforce-rtx-5090-master-32g
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA GIGABYTE GEFORCE RTX 5070 Ti WINDFORCE SFF 16G (GDDR7, 256-bit, HDMI+DP, 1x16-pin)",35.000.000,+9.4%,,,,https://hoanghapc.vn/vga-gigabyte-geforce-rtx-5070-ti-windforce-sff-16g
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA LEADTEK NVIDIA RTX 4000 ADA 20GB (GDDR6, 160-bit, 4xDP)",47.000.000,+0%,,,,https://hoanghapc.vn/vga-leadtek-nvidia-rtx-4000-ada-20gb-gddr6
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA ASUS DUAL RTX 3060 OC 12GB V2 (GDDR6, 192-bit, HDMI +DP, 1x8-pin)",9.990.000,-16.8%,,,,https://hoanghapc.vn/asus-dual-rtx-3060-12gb
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA MSI RTX 3060 VENTUS 2X OC (12GB GDDR6, 192-bit, HDMI +DP, 1x8-pin)",9.990.000,,,,,https://hoanghapc.vn/msi-rtx-3060-12gb-ventus-2x-oc
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA PALIT GEFORCE RTX 5060 Ti INFINITY 3 16G (GDDR7, 128-bit, HDMI +DP, 1x8-pin)",19.000.000,+5.6%,,,,https://hoanghapc.vn/vga-palit-rtx-5060-ti-infinity-3-16g
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA LEADTEK NVIDIA RTX PRO 6000 Blackwell Workstation Edition 96GB (GDDR7, 512-bit, 4x DisplayPort)",500.000.000,+0%,,,,https://hoanghapc.vn/vga-leadtek-nvidia-rtx-pro-6000-blackwell
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA MSI GEFORCE RTX 5090 32G SUPRIM SOC (GDDR7, 512-bit, HDMI +DP, 1x16-pin)",150.000.000,+0%,,,,https://hoanghapc.vn/vga-msi-rtx-5090-32g-suprim-soc
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA ASUS DUAL GEFORCE RTX 5060 Ti 16GB GDDR7 OC EDITION (128-bit, HDMI+DP, 1x8-pin)",20.000.000,+0%,,,,https://hoanghapc.vn/vga-asus-dual-rtx-5060-ti-16gb-gddr7-oc-edition
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA LEADTEK NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition 96GB (GDDR7, 512-bit, 4x DisplayPort)",500.000.000,+0%,,,,https://hoanghapc.vn/vga-leadtek-nvidia-rtx-pro-6000-blackwell-max-q
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA ASUS DUAL GEFORCE RTX 5060 8GB GDDR7 OC EDITION (128-bit, HDMI+DP, 1x8-pin)",9.990.000,+0.9%,,,,https://hoanghapc.vn/vga-asus-dual-rtx-5060-8gb-gddr7-oc
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA LEADTEK NVIDIA RTX PRO 5000 BLACKWELL 72GB (GDDR7, 384-bit, 4x DP)",350.000.000,+0%,,,,https://hoanghapc.vn/vga-leadtek-nvidia-rtx-pro-5000-blackwell-72gb
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA ASUS ROG ASTRAL GEFORCE RTX 5090 EDITION 20 (32GB GDDR7, 512-bit, HDMI+DP, 1x16-pin)",199.000.000,+0%,,,,https://hoanghapc.vn/vga-asus-rog-astral-geforce-rtx-5090-edition-20
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA GIGABYTE GEFORCE RTX 5060 GAMING OC 8G (GDDR7, 128-bit, HDMI+DP, 1x8-pin)",10.550.000,+0.5%,,,,https://hoanghapc.vn/vga-gigabyte-rtx-5060-gaming-oc-8g
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA ASUS DUAL RTX 3050 6GB (GDDR6, 96-bit, HDMI+DP+DVI-D)",5.500.000,+0%,,,,https://hoanghapc.vn/vga-asus-dual-rtx-3050-6gb
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA MSI RTX 3050 VENTUS 2X XS 8G OC (GDDR6, 128-bit, HDMI+DP, 6-pin x 1)",6.990.000,+16.7%,,,,https://hoanghapc.vn/vga-msi-rtx-3050-ventus-2x-xs-8gb-oc-gddr6
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA LEADTEK NVIDIA RTX A1000 8GB (GDDR6, 128-bit, 4x MiniDisplayPort)",17.000.000,+0%,,,,https://hoanghapc.vn/vga-leadtek-nvidia-rtx-a1000
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA GIGABYTE RTX 3060 WINDFORCE OC 12G (rev. 2.0) (GDDR6, 192-bit, HDMI +DP, 1x8-pin)",9.990.000,+3.5%,,,,https://hoanghapc.vn/vga-gigabyte-rtx-3060-windforce-oc-12g
Hoàng Hà PC (Hà Nội),VGA - Card màn hình,"VGA GIGABYTE GEFORCE RTX 5080 WINDFORCE OC SFF 16G (GDDR7, 256-bit, HDMI +DP, 1x16-pin)",38.950.000,+0%,,,,https://hoanghapc.vn/vga-gigabyte-geforce-rtx-5080-windforce-oc-sff-16g
Hoàng Hà PC (Hà Nội),Mainboard,Mainboard Gigabyte Z790 AORUS ELITE AX DDR5 ( WIFI + Bluetooth ),3.690.000,-26.2%,,,,https://hoanghapc.vn/mainboard-gigabyte-z790-aorus-elite-ax
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard MSI PRO Z790-P WIFI DDR4 (Intel Z790, Socket 1700, ATX, 4 khe Ram DDR4)",5.200.000,+0%,,,,https://hoanghapc.vn/mainboard-msi-pro-z790-p-wifi-ddr4
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS ROG STRIX Z790-E GAMING WIFI II (Intel Z790, Socket 1700, ATX, 4 khe Ram DDR5)",13.990.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-strix-z790-e-gaming-wifi
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS ROG STRIX Z790-F GAMING WIFI (Intel Z790, Socket 1700, ATX, 4 khe Ram DDR5)",11.290.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-strix-z790-f-gaming-wifi
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard Gigabyte Z790 D (Intel Z790, Socket LGA1700, ATX, 4 khe RAM DDR4)",5.500.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-z790-d
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard Gigabyte Z790 AORUS MASTER DDR5 (Intel Z790, Socket LGA1700, E-ATX, 4 khe RAM DDR5)",15.990.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-z790-aorus-master
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard GIGABYTE X870E AORUS MASTER X3D (AMD X870E, Socket AM5, ATX, 4 khe RAM DDR5)",22.000.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-x870e-aorus-master-x3d
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard GIGABYTE TRX50 AI TOP (AMD TRX50, Socket sTR5, E-ATX, 8 khe RAM DDR5)",31.000.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-trx50-ai-top
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard GIGABYTE Z890 AORUS XTREME AI TOP (Intel Z890, Socket 1851, E-ATX, 4 khe RAM DDR5)",37.990.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-z890-aorus-xtreme-ai-top
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard GIGABYTE Z890 AI TOP (Intel Z890, Socket 1851, E-ATX, 4 khe RAM DDR5)",20.000.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-z890-ai-top
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS ROG CROSSHAIR X870E DARK HERO (AMD X870E, Socket AM5, ATX, 4 khe RAM DDR5)",25.000.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-rog-crosshair-x870e-dark-hero
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard MSI MAG Z790 TOMAHAWK WIFI DDR5 (Intel Z790, Socket 1700, ATX, 4 khe Ram DDR5)",7.890.000,+0%,,,,https://hoanghapc.vn/mainboard-msi-mag-z790-tomahawk-wifi-ddr5
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard GIGABYTE X870E AORUS ELITE WIFI7 ICE (AMD X870E, Socket AM5, ATX, 4 khe RAM DDR5)",12.000.000,+0%,,,,https://hoanghapc.vn/mainboard-gigabyte-x870e-aorus-elite-wifi7-ice
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard ASUS ROG CROSSHAIR X870E EDITION 20 (AMD X870E, Socket AM5, E-ATX, 4 khe RAM DDR5)",99.900.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-rog-crosshair-x870e-edition-20
Hoàng Hà PC (Hà Nội),Mainboard,"Mainboard Asus PRIME H610M-K D4 (Intel H610, LGA 1700, M-ATX, 2 khe Ram DDR4)",2.000.000,+0%,,,,https://hoanghapc.vn/mainboard-asus-prime-h610m-k-d4
